procedure,query_selector,dataset,seed,elapsed_time,accuracy,query_nbr
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9818754925137904,14
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9819317798041203,15
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9820443543847799,16
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9821569289654396,17
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9808060339975233,18
SampleBasedProcedure,discrimination_power_based_query,HDI_1and3_quartiles,0,18.522655248641968,0.9821006416751098,19
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.7473684210526316,0
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.6263157894736842,1
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.7894736842105263,2
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9473684210526315,3
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9526315789473684,4
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9315789473684211,5
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9263157894736842,6
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,7
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9263157894736842,8
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,9
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9578947368421052,10
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9578947368421052,11
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9473684210526315,12
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9421052631578948,13
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,14
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,15
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,16
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,17
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,18
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,2,0.6918010711669922,0.9368421052631579,19
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.5947368421052631,0
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.6157894736842106,1
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.6631578947368421,2
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9210526315789473,3
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.8736842105263158,4
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9157894736842105,5
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9368421052631579,6
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9368421052631579,7
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9368421052631579,8
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9526315789473684,9
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,10
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,11
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,12
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,13
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,14
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,15
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,16
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,17
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,18
SampleBasedProcedure,discrimination_power_based_query,HDI20_Classic,3,1.2114319801330566,0.9631578947368421,19
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.852012987012987,0
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.8655194805194805,1
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.884025974025974,2
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.86,3
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.8750649350649351,4
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.8872077922077922,5
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.8722077922077922,6
SampleBasedProcedure,discrimination_power_based_query,EPI2020_1and3_quartiles,3,10.941270351409912,0.8698701298701299,7
